4.698703436714398,6.988684686772166
10.242.11.193,0.0010204081632653062,9.936637939002571,4.0
10.242.10.14,0.00025510204081632655,11.936637939002571,1.0
10.242.10.190,0.0017857142857142857,9.129283016944967,7.0
10.242.11.194,0.0028061224489795917,8.477206320365273,11.0
10.242.10.239,0.0010204081632653062,9.936637939002571,4.0
10.242.10.232,0.002295918367346939,8.766712937560259,9.0
10.242.10.96,0.011989795918367347,6.382049087324933,47.0
10.242.10.12,0.00025510204081632655,11.936637939002571,1.0
10.242.10.137,0.0012755102040816326,9.614709844115207,5.0
10.242.11.101,0.018112244897959182,5.786890819497889,71.0
10.242.10.138,0.00025510204081632655,11.936637939002571,1.0
10.242.11.107,0.0012755102040816326,9.614709844115207,5.0
10.242.11.211,0.0010204081632653062,9.936637939002571,4.0
10.242.11.214,0.002295918367346939,8.766712937560259,9.0
10.242.11.41,0.002551020408163265,8.61470984411521,10.0
10.242.11.218,0.00739795918367347,7.078656943874999,29.0
10.242.10.20,0.00025510204081632655,11.936637939002571,1.0
10.242.10.21,0.00025510204081632655,11.936637939002571,1.0
10.242.10.28,0.00025510204081632655,11.936637939002571,1.0
10.242.10.29,0.00025510204081632655,11.936637939002571,1.0
10.242.10.207,0.00025510204081632655,11.936637939002571,1.0
10.242.11.11,0.0010204081632653062,9.936637939002571,4.0
10.242.10.205,0.025255102040816328,5.3072813189229615,99.0
192.168.0.1,0.015816326530612244,5.982441628615695,62.0
10.242.11.15,0.004591836734693878,7.766712937560259,18.0
10.242.11.16,0.003061224489795918,8.351675438281415,12.0
10.242.10.209,0.001530612244897959,9.351675438281415,6.0
10.242.11.119,0.002551020408163265,8.61470984411521,10.0
10.242.10.197,0.0017857142857142857,9.129283016944967,7.0
10.242.11.117,0.001530612244897959,9.351675438281415,6.0
10.242.11.114,0.0010204081632653062,9.936637939002571,4.0
10.242.11.202,0.0005102040816326531,10.936637939002571,2.0
10.242.11.207,0.0007653061224489796,10.351675438281415,3.0
10.242.10.128,0.0017857142857142857,9.129283016944967,7.0
169.254.169.254,0.01683673469387755,5.892243819644118,66.0
10.242.11.127,0.018112244897959182,5.786890819497889,71.0
10.242.10.1,0.3349489795918367,1.577986738109684,1313.0
10.242.10.117,0.0007653061224489796,10.351675438281415,3.0
10.242.11.121,0.0017857142857142857,9.129283016944967,7.0
10.242.10.114,0.0033163265306122448,8.236198220861478,13.0
10.242.11.237,0.05408163265306123,4.208717484439371,212.0
10.242.11.236,0.036224489795918365,4.786890819497889,142.0
10.242.10.119,0.009183673469387756,6.766712937560259,36.0
10.242.11.234,0.00025510204081632655,11.936637939002571,1.0
10.242.10.191,0.03469387755102041,4.849175097752231,136.0
10.242.11.93,0.017091836734693878,5.870548748544799,67.0
10.242.11.94,0.036224489795918365,4.786890819497889,142.0
10.242.10.195,0.019387755102040816,5.688710425558985,76.0
10.242.11.38,0.003826530612244898,8.029747343394053,15.0
10.242.11.36,0.0020408163265306124,8.936637939002571,8.0
10.242.11.32,0.00025510204081632655,11.936637939002571,1.0
10.242.10.107,0.0010204081632653062,9.936637939002571,4.0
10.242.10.102,0.0010204081632653062,9.936637939002571,4.0
10.242.10.141,0.002295918367346939,8.766712937560259,9.0
10.242.11.139,0.01479591836734694,6.078656943874999,58.0
10.242.11.223,0.002295918367346939,8.766712937560259,9.0
10.242.10.186,0.02142857142857143,5.54432051622381,84.0
10.242.10.55,0.0010204081632653062,9.936637939002571,4.0
10.242.10.183,0.002551020408163265,8.61470984411521,10.0
10.242.10.31,0.00025510204081632655,11.936637939002571,1.0
10.242.10.30,0.0010204081632653062,9.936637939002571,4.0
10.242.10.32,0.00025510204081632655,11.936637939002571,1.0
10.242.11.21,0.00025510204081632655,11.936637939002571,1.0
10.242.10.171,0.0017857142857142857,9.129283016944967,7.0
10.242.10.173,0.012755102040816327,6.292781749227846,50.0
10.242.11.1,0.00025510204081632655,11.936637939002571,1.0
10.242.10.177,0.00025510204081632655,11.936637939002571,1.0
10.242.10.176,0.002295918367346939,8.766712937560259,9.0
10.242.11.8,0.001530612244897959,9.351675438281415,6.0
10.242.11.9,0.00025510204081632655,11.936637939002571,1.0
10.242.11.7,0.004591836734693878,7.766712937560259,18.0
10.242.11.3,0.002551020408163265,8.61470984411521,10.0
10.242.11.0,0.0010204081632653062,9.936637939002571,4.0
10.242.10.224,0.015816326530612244,5.982441628615695,62.0
10.242.11.140,0.0005102040816326531,10.936637939002571,2.0
10.242.11.143,0.002551020408163265,8.61470984411521,10.0
10.242.11.167,0.0020408163265306124,8.936637939002571,8.0
10.242.11.254,0.002551020408163265,8.61470984411521,10.0
10.242.10.43,0.004336734693877551,7.849175097752231,17.0
10.242.10.45,0.00025510204081632655,11.936637939002571,1.0
10.242.11.253,0.0005102040816326531,10.936637939002571,2.0
10.242.11.217,0.0010204081632653062,9.936637939002571,4.0
10.242.10.162,0.004336734693877551,7.849175097752231,17.0
10.242.10.160,0.0010204081632653062,9.936637939002571,4.0
10.242.10.161,0.003061224489795918,8.351675438281415,12.0
10.242.10.164,0.0020408163265306124,8.936637939002571,8.0
10.242.10.249,0.020918367346938777,5.579085934384487,82.0
10.242.11.156,0.001530612244897959,9.351675438281415,6.0
10.242.11.153,0.0012755102040816326,9.614709844115207,5.0
10.242.11.248,0.00025510204081632655,11.936637939002571,1.0
10.242.10.53,0.0005102040816326531,10.936637939002571,2.0
10.242.11.244,0.0007653061224489796,10.351675438281415,3.0
10.242.11.242,0.0017857142857142857,9.129283016944967,7.0
10.242.11.243,0.00025510204081632655,11.936637939002571,1.0
10.242.11.240,0.0017857142857142857,9.129283016944967,7.0
10.242.11.177,0.0033163265306122448,8.236198220861478,13.0
10.242.10.150,0.0028061224489795917,8.477206320365273,11.0
10.242.10.254,0.0010204081632653062,9.936637939002571,4.0
10.242.10.251,0.0012755102040816326,9.614709844115207,5.0
10.242.10.159,0.0007653061224489796,10.351675438281415,3.0
10.242.10.253,0.019642857142857142,5.669851398307669,77.0
169.254.255.255,0.00510204081632653,7.614709844115209,20.0
10.242.10.65,0.02423469387755102,5.366782330671623,95.0
10.242.10.62,0.0020408163265306124,8.936637939002571,8.0
10.242.10.63,0.0010204081632653062,9.936637939002571,4.0
10.242.10.60,0.0010204081632653062,9.936637939002571,4.0
10.242.10.61,0.0012755102040816326,9.614709844115207,5.0
10.242.11.181,0.0017857142857142857,9.129283016944967,7.0
10.242.11.180,0.001530612244897959,9.351675438281415,6.0
10.242.11.183,0.026785714285714284,5.2223924213364485,105.0
169.254.195.18,0.0020408163265306124,8.936637939002571,8.0
10.242.11.184,0.002551020408163265,8.61470984411521,10.0
10.242.11.125,0.0007653061224489796,10.351675438281415,3.0
10.242.10.228,0.0007653061224489796,10.351675438281415,3.0
10.242.10.89,0.0010204081632653062,9.936637939002571,4.0
10.242.10.147,0.001530612244897959,9.351675438281415,6.0
10.242.10.149,0.0007653061224489796,10.351675438281415,3.0
10.242.10.223,0.0017857142857142857,9.129283016944967,7.0
10.242.11.71,0.013775510204081633,6.181750436839102,54.0
0.0.0.0,0.00510204081632653,7.614709844115209,20.0
10.242.10.227,0.00510204081632653,7.614709844115209,20.0
10.242.11.10,0.0005102040816326531,10.936637939002571,2.0
10.242.11.174,0.0005102040816326531,10.936637939002571,2.0
10.242.11.175,0.010459183673469388,6.579085934384486,41.0
10.242.10.4,0.00025510204081632655,11.936637939002571,1.0
10.242.11.171,0.0028061224489795917,8.477206320365273,11.0
10.242.10.79,0.004846938775510204,7.688710425558986,19.0
